UserName,Handle,Timestamp,Comments,Likes,Retweets,Text,KeyWord,Sentiment
The New York Times,@nytimes,2021-12-04T19:15:05.000Z,"These are the best TV shows that ended in 2021, according to our critics.
nytimes.com
Best TV Shows of 2021
From Bo Burnham to “We Are Lady Parts,” the best in television this year offered ingenuity, humor, defiance and hope.
4
23
114The New York Times
@nytimes
·
Dec 4
These are the best TV shows that ended in 2021, according to our critics.
nytimes.com
Best TV Shows of 2021
From Bo Burnham to “We Are Lady Parts,” the best in television this year offered ingenuity, humor, defiance and hope.
4
23
114",4,23,114, year ,0.8766233766233766
The New York Times,@nytimes,2021-12-04T19:00:34.000Z,"Across the country, an unregulated system is severing parents from children, who often end up abandoned by the agencies that are supposed to protect them, 
@lizziepresser
 reports in an article for 
@NYTMag
 published in partnership with 
@propublica
nytimes.com
How ‘Shadow’ Foster Care Is Tearing Families Apart
Across the country, an unregulated system is severing parents from children, who often end up abandoned by the agencies that are supposed to protect them.
30
113
314The New York Times
@nytimes
·
Dec 4
Across the country, an unregulated system is severing parents from children, who often end up abandoned by the agencies that are supposed to protect them, 
@lizziepresser
 reports in an article for 
@NYTMag
 published in partnership with 
@propublica
nytimes.com
How ‘Shadow’ Foster Care Is Tearing Families Apart
Across the country, an unregulated system is severing parents from children, who often end up abandoned by the agencies that are supposed to protect them.
30
113
314",30,113,314, ,0.13636363636363635
The New York Times,@nytimes,2021-12-04T19:08:46.000Z,"What parents rarely know is that the shadow system is not designed to support their children. The government isn’t required to ensure the safety of placements with the thorough home visits and health screenings that federal law requires with foster care.
nytimes.com
How ‘Shadow’ Foster Care Is Tearing Families Apart
Across the country, an unregulated system is severing parents from children, who often end up abandoned by the agencies that are supposed to protect them.
3
23
71",3,23,71, ,0.3
The New York Times,@nytimes,2021-12-04T19:09:39.000Z,"“They did this to us for no reason? This wasn’t normal?” In 
@NYTMag
 and 
@propublica
, read 
@lizziepresser
 on how the shadow foster care system fails teenagers like Molly and Heaven Cordell.
nytimes.com
How ‘Shadow’ Foster Care Is Tearing Families Apart
Across the country, an unregulated system is severing parents from children, who often end up abandoned by the agencies that are supposed to protect them.
3
13
55",3,13,55, ,-0.175
The New York Times,@nytimes,2021-12-04T18:45:10.000Z,"Around her house, Samantha Lewis has posted cards scrawled with steps reminding how to do tasks in her daily life. It is one of many strategies Lewis, 34, has learned from ""cognitive rehab,"" an intensive therapy program to fight the symptoms of long Covid. https://nyti.ms/3pj84gQ
27
68
311The New York Times
@nytimes
·
Dec 4
Around her house, Samantha Lewis has posted cards scrawled with steps reminding how to do tasks in her daily life. It is one of many strategies Lewis, 34, has learned from ""cognitive rehab,"" an intensive therapy program to fight the symptoms of long Covid. https://nyti.ms/3pj84gQ
27
68
311",27,68,311, daily one Covid ,0.14805194805194805
The New York Times Retweeted,@NYTArchives,2021-12-04T15:00:16.000Z,"To celebrate Hanukkah in 1977, workers put the finishing touches on the first giant New York City menorah at Grand Army Plaza. The first candle was lit on the 30-by-20-foot menorah the following Sunday, just after dusk. https://nyti.ms/3dij60l #nytarchives #hanukkah
9
49
351The New York Times Retweeted",9,49,351, Hanukkah first Sunday dusk ,0.1818181818181818
The New York Times,@nytimes,2021-12-04T18:20:05.000Z,"""The Power of the Dog,"" Jane Campion’s first movie in more than a decade, is a dazzling evisceration of one of the country’s foundational myths, our critic writes. It stars Benedict Cumberbatch as a cruel cowboy who meets his surprising match.
nytimes.com
‘The Power of the Dog’ Review: Wild Hearts on a Closed Frontier
In Jane Campion’s staggering take on the western, her first movie in more than a decade, a cruel cowboy meets his surprising match.
37
79
373The New York Times
@nytimes
·
Dec 4
""The Power of the Dog,"" Jane Campion’s first movie in more than a decade, is a dazzling evisceration of one of the country’s foundational myths, our critic writes. It stars Benedict Cumberbatch as a cruel cowboy who meets his surprising match.
nytimes.com
‘The Power of the Dog’ Review: Wild Hearts on a Closed Frontier
In Jane Campion’s staggering take on the western, her first movie in more than a decade, a cruel cowboy meets his surprising match.
37
79
373",37,79,373, Jane first one ,0.13745454545454547
The New York Times,@nytimes,2021-12-04T18:10:06.000Z,"An unclassified U.S. intelligence document details Russian plans for a potential invasion of Ukraine that would involve an estimated 175,000 troops as early as next year.
nytimes.com
U.S. Intelligence Sees Russian Plan for Possible Ukraine Invasion
An invasion force could include 175,000 troops, but U.S. officials stress that President Vladimir V. Putin’s intentions remain unclear.
88
191
410The New York Times
@nytimes
·
Dec 4
An unclassified U.S. intelligence document details Russian plans for a potential invasion of Ukraine that would involve an estimated 175,000 troops as early as next year.
nytimes.com
U.S. Intelligence Sees Russian Plan for Possible Ukraine Invasion
An invasion force could include 175,000 troops, but U.S. officials stress that President Vladimir V. Putin’s intentions remain unclear.
88
191
410",88,191,410, Russian Ukraine year Putin ,0.025874125874125874
The New York Times Retweeted,@kitastew,2021-12-04T14:29:47.000Z,"Is it your family tradition to visit the Rockefeller Christmas tree each year? If so, you’ve probably met Correll Jones, known at the mayor of the Rock. He knows everything about the every inch of the tree. 
@coreykilgannon
 takes you into his day:
nytimes.com
Christmas Tree Questions? Ask the Mayor of Rockefeller Center.
For two decades, Correll Jones has been the man to ask about New York’s most famous tree — and where to find the public bathrooms.
4
17
74The New York Times Retweeted",4,17,74, Christmas year day two ,0.19545454545454546
The New York Times,@nytimes,2021-12-04T17:04:04.000Z,"In the early days of the pandemic, travel insurance largely failed to protect travelers who wanted or needed to cancel as the world shut down. In light of the new variant, where does travel insurance now stand?
nytimes.com
Omicron and Travel: So, Now Do I Need Trip Insurance?
In light of the new variant, is extra protection warranted for things like flight and lodging cancellations and quarantine hotels? It depends. Here’s what you need to know.
18
17
80The New York Times
@nytimes
·
Dec 4
In the early days of the pandemic, travel insurance largely failed to protect travelers who wanted or needed to cancel as the world shut down. In light of the new variant, where does travel insurance now stand?
nytimes.com
Omicron and Travel: So, Now Do I Need Trip Insurance?
In light of the new variant, is extra protection warranted for things like flight and lodging cancellations and quarantine hotels? It depends. Here’s what you need to know.
18
17
80",18,17,80, days Omicron Travel ,0.06886512180629827
The New York Times,@nytimes,2021-12-04T17:00:13.000Z,"After passing 33 laws of voting limits in 19 states this year, Republicans in at least five states have filed bills before the next legislative sessions have even started that seek to restrict voting in some way, including by limiting mail voting.
nytimes.com
Voting Battles of 2022 Take Shape as G.O.P. Crafts New Election Bills
Republicans plan to carry their push to reshape the nation’s electoral system into next year, with Democrats vowing to oppose them but holding few options in G.O.P.-led states.
83
131
197The New York Times
@nytimes
·
Dec 4
After passing 33 laws of voting limits in 19 states this year, Republicans in at least five states have filed bills before the next legislative sessions have even started that seek to restrict voting in some way, including by limiting mail voting.
nytimes.com
Voting Battles of 2022 Take Shape as G.O.P. Crafts New Election Bills
Republicans plan to carry their push to reshape the nation’s electoral system into next year, with Democrats vowing to oppose them but holding few options in G.O.P.-led states.
83
131
197",83,131,197, year Republicans five Democrats ,-0.053719008264462825
The New York Times,@nytimes,2021-12-04T16:50:05.000Z,"Seven years ago, the Houston megachurch led by Joel Osteen reported that $200,000 in cash and $400,000 in checks had been stolen from a church safe. 

Last month, the money may have been discovered by a plumber fixing a toilet inside a church bathroom.
nytimes.com
Money Found by Plumber at Joel Osteen’s Church Is Tied to 2014 Burglary, Police Say
The discovery was revealed when the plumber called into a Houston radio show on Thursday.
75
177
503The New York Times
@nytimes
·
Dec 4
Seven years ago, the Houston megachurch led by Joel Osteen reported that $200,000 in cash and $400,000 in checks had been stolen from a church safe. 

Last month, the money may have been discovered by a plumber fixing a toilet inside a church bathroom.
nytimes.com
Money Found by Plumber at Joel Osteen’s Church Is Tied to 2014 Burglary, Police Say
The discovery was revealed when the plumber called into a Houston radio show on Thursday.
75
177
503",75,177,503, years Houston Thursday ,0.1528138528138528
